Type,Region,Residence Type,Service Type,Year,Coverage,Population,Service level
sdg,Latin America and the Caribbean,total,Sanitation,2005,7.45462,41869296.31461,Open defecation
sdg,Latin America and the Caribbean,rural,Sanitation,2005,23.25786,29864052.93874,Open defecation
sdg,Latin America and the Caribbean,urban,Sanitation,2005,2.77096,12005243.55997,Open defecation
sdg,Latin America and the Caribbean,total,Sanitation,2005,14.59479,81972490.523,Safely managed service
sdg,Latin America and the Caribbean,urban,Sanitation,2005,17.97278,77867367.46896,Safely managed service
sdg,Latin America and the Caribbean,total,Sanitation,2005,9.36583,52603744.40781,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2005,18.25531,23440573.06189,Unimproved
sdg,Latin America and the Caribbean,urban,Sanitation,2005,6.73123,29163167.43494,Unimproved
sdg,Latin America and the Caribbean,rural,Drinking water,2005,76.3323,98013819.24649,At least basic
sdg,Latin America and the Caribbean,total,Drinking water,2005,35.03352,196767820.41054,Basic service
sdg,Latin America and the Caribbean,urban,Drinking water,2005,14.88725,64499288.69944,Basic service
sdg,Latin America and the Caribbean,total,Drinking water,2005,0.70752,3973836.82134,Limited service
sdg,Latin America and the Caribbean,rural,Drinking water,2005,2.06468,2651134.55616,Limited service
sdg,Latin America and the Caribbean,urban,Drinking water,2005,0.3053,1322702.28378,Limited service
sdg,Latin America and the Caribbean,total,Drinking water,2005,57.45932,322723644.17774,Safely managed service
sdg,Latin America and the Caribbean,urban,Drinking water,2005,82.39514,356978360.69291,Safely managed service
sdg,Latin America and the Caribbean,total,Drinking water,2005,2.24294,12597631.78404,Surface water
sdg,Latin America and the Caribbean,rural,Drinking water,2005,8.54916,10977476.35263,Surface water
sdg,Latin America and the Caribbean,urban,Drinking water,2005,0.37395,1620155.4739,Surface water
sdg,Latin America and the Caribbean,total,Drinking water,2005,4.55669,25592929.80434,Unimproved
sdg,Latin America and the Caribbean,rural,Drinking water,2005,13.05386,16761693.06637,Unimproved
sdg,Latin America and the Caribbean,urban,Drinking water,2005,2.03836,8831232.62681,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2006,55.78564,71596229.65139,At least basic
sdg,Latin America and the Caribbean,total,Sanitation,2006,63.55781,361528584.72016,Basic service
sdg,Latin America and the Caribbean,urban,Sanitation,2006,66.83055,294373114.96207,Basic service
sdg,Latin America and the Caribbean,total,Sanitation,2006,4.98752,28369930.05518,Limited service
sdg,Latin America and the Caribbean,rural,Sanitation,2006,4.15949,5338361.37993,Limited service
sdg,Latin America and the Caribbean,urban,Sanitation,2006,5.22878,23031568.87069,Limited service
sdg,Latin America and the Caribbean,total,Sanitation,2006,6.8858,39167732.57362,Open defecation
sdg,Latin America and the Caribbean,rural,Sanitation,2006,21.54871,27655976.22005,Open defecation
sdg,Latin America and the Caribbean,urban,Sanitation,2006,2.61348,11511756.33585,Open defecation
sdg,Latin America and the Caribbean,total,Sanitation,2006,15.40965,87652952.67374,Safely managed service
sdg,Latin America and the Caribbean,urban,Sanitation,2006,18.89139,83212196.0548,Safely managed service
sdg,Latin America and the Caribbean,total,Sanitation,2006,9.15922,52099328.97473,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2006,18.50616,23751119.17324,Unimproved
sdg,Latin America and the Caribbean,urban,Sanitation,2006,6.4358,28348206.35003,Unimproved
sdg,Latin America and the Caribbean,rural,Drinking water,2006,77.37723,99307244.28936,At least basic
sdg,Latin America and the Caribbean,total,Drinking water,2006,35.2418,200461880.34914,Basic service
sdg,Latin America and the Caribbean,urban,Drinking water,2006,15.03494,66225431.63767,Basic service
sdg,Latin America and the Caribbean,total,Drinking water,2006,0.67691,3850416.34207,Limited service
sdg,Latin America and the Caribbean,rural,Drinking water,2006,1.97556,2535462.39117,Limited service
sdg,Latin America and the Caribbean,urban,Drinking water,2006,0.29853,1314953.9518,Limited service
sdg,Latin America and the Caribbean,total,Drinking water,2006,57.6583,327971086.13861,Safely managed service
sdg,Latin America and the Caribbean,urban,Drinking water,2006,82.38805,362900294.19895,Safely managed service
sdg,Latin America and the Caribbean,total,Drinking water,2006,2.14707,12212928.5037,Surface water
sdg,Latin America and the Caribbean,rural,Drinking water,2006,8.29377,10644363.60212,Surface water
sdg,Latin America and the Caribbean,urban,Drinking water,2006,0.35611,1568564.86717,Surface water
sdg,Latin America and the Caribbean,total,Drinking water,2006,4.27592,24322217.66449,Unimproved
sdg,Latin America and the Caribbean,rural,Drinking water,2006,12.35344,15854616.14196,Unimproved
sdg,Latin America and the Caribbean,urban,Drinking water,2006,1.92237,8467597.91741,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2007,57.10182,73240919.49663,At least basic
sdg,Latin America and the Caribbean,total,Sanitation,2007,63.0957,363439754.08527,Basic service
sdg,Latin America and the Caribbean,urban,Sanitation,2007,65.89315,295036425.99277,Basic service
sdg,Latin America and the Caribbean,total,Sanitation,2007,4.95456,28538926.47164,Limited service
sdg,Latin America and the Caribbean,rural,Sanitation,2007,4.30729,5524684.58964,Limited service
sdg,Latin America and the Caribbean,urban,Sanitation,2007,5.13998,23014241.86845,Limited service
sdg,Latin America and the Caribbean,total,Sanitation,2007,6.44831,37143127.71854,Open defecation
sdg,Latin America and the Caribbean,rural,Sanitation,2007,20.38663,26148658.70963,Open defecation
sdg,Latin America and the Caribbean,urban,Sanitation,2007,2.45549,10994469.09643,Open defecation
sdg,Latin America and the Caribbean,total,Sanitation,2007,16.67598,96055901.29008,Safely managed service
sdg,Latin America and the Caribbean,urban,Sanitation,2007,20.37261,91218309.58209,Safely managed service
sdg,Latin America and the Caribbean,total,Sanitation,2007,8.82545,50835785.43447,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2007,18.20426,23349469.57218,Unimproved
sdg,Latin America and the Caribbean,urban,Sanitation,2007,6.13877,27486316.09174,Unimproved
sdg,Latin America and the Caribbean,rural,Drinking water,2007,78.42726,100593725.84644,At least basic
sdg,Latin America and the Caribbean,total,Drinking water,2007,35.45686,204236287.63849,Basic service
sdg,Latin America and the Caribbean,urban,Drinking water,2007,15.19521,68036507.71158,Basic service
sdg,Latin America and the Caribbean,total,Drinking water,2007,0.64592,3720575.81894,Limited service
sdg,Latin America and the Caribbean,rural,Drinking water,2007,1.88272,2414841.14337,Limited service
sdg,Latin America and the Caribbean,urban,Drinking water,2007,0.29162,1305734.68328,Limited service
sdg,Latin America and the Caribbean,total,Drinking water,2007,57.84582,333199752.5184,Safely managed service
sdg,Latin America and the Caribbean,urban,Drinking water,2007,82.36873,368805806.32699,Safely managed service
sdg,Latin America and the Caribbean,total,Drinking water,2007,2.05203,11819997.39314,Surface water
sdg,Latin America and the Caribbean,rural,Drinking water,2007,8.03514,10306171.19764,Surface water
sdg,Latin America and the Caribbean,urban,Drinking water,2007,0.3381,1513826.23413,Surface water
sdg,Latin America and the Caribbean,total,Drinking water,2007,3.99936,23036881.63103,Unimproved
sdg,Latin America and the Caribbean,rural,Drinking water,2007,11.65489,14948994.18063,Unimproved
sdg,Latin America and the Caribbean,urban,Drinking water,2007,1.80634,8087887.67639,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2008,58.41075,74871836.56821,At least basic
sdg,Latin America and the Caribbean,total,Sanitation,2008,62.59172,365048876.30999,Basic service
sdg,Latin America and the Caribbean,urban,Sanitation,2008,64.92399,295430563.89711,Basic service
sdg,Latin America and the Caribbean,total,Sanitation,2008,4.91986,28693714.45858,Limited service
sdg,Latin America and the Caribbean,rural,Sanitation,2008,4.45842,5714869.5257,Limited service
sdg,Latin America and the Caribbean,urban,Sanitation,2008,5.04984,22978844.72264,Limited service
sdg,Latin America and the Caribbean,total,Sanitation,2008,6.01833,35100261.538,Open defecation
sdg,Latin America and the Caribbean,rural,Sanitation,2008,19.22981,24649082.97113,Open defecation
sdg,Latin America and the Caribbean,urban,Sanitation,2008,2.29676,10451178.44586,Open defecation
sdg,Latin America and the Caribbean,total,Sanitation,2008,17.97882,104856470.87718,Safely managed service
sdg,Latin America and the Caribbean,urban,Sanitation,2008,21.8888,99602943.13218,Safely managed service
sdg,Latin America and the Caribbean,total,Sanitation,2008,8.49127,49522985.81625,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2008,17.90102,22945817.17468,Unimproved
sdg,Latin America and the Caribbean,urban,Sanitation,2008,5.84061,26577172.56282,Unimproved
sdg,Latin America and the Caribbean,rural,Drinking water,2008,79.46465,101859063.47157,At least basic
sdg,Latin America and the Caribbean,total,Drinking water,2008,35.67548,208067357.03406,Basic service
sdg,Latin America and the Caribbean,urban,Drinking water,2008,15.36805,69930893.55915,Basic service
sdg,Latin America and the Caribbean,total,Drinking water,2008,0.61773,3602712.77099,Limited service
sdg,Latin America and the Caribbean,rural,Drinking water,2008,1.79841,2305233.06526,Limited service
sdg,Latin America and the Caribbean,urban,Drinking water,2008,0.28513,1297479.69169,Limited service
sdg,Latin America and the Caribbean,total,Drinking water,2008,58.02072,338389766.71667,Safely managed service
sdg,Latin America and the Caribbean,urban,Drinking water,2008,82.33707,374667162.65957,Safely managed service
sdg,Latin America and the Caribbean,total,Drinking water,2008,1.95334,11392318.96005,Surface water
sdg,Latin America and the Caribbean,rural,Drinking water,2008,7.77344,9964121.12642,Surface water
sdg,Latin America and the Caribbean,urban,Drinking water,2008,0.31386,1428197.80918,Surface water
sdg,Latin America and the Caribbean,total,Drinking water,2008,3.73274,21770153.51765,Unimproved
sdg,Latin America and the Caribbean,rural,Drinking water,2008,10.9635,14053188.57659,Unimproved
sdg,Latin America and the Caribbean,urban,Drinking water,2008,1.69589,7716969.04011,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2009,59.71961,76499062.05775,At least basic
sdg,Latin America and the Caribbean,total,Sanitation,2009,62.04512,366322875.86762,Basic service
sdg,Latin America and the Caribbean,urban,Sanitation,2009,63.91991,295512354.86962,Basic service
sdg,Latin America and the Caribbean,total,Sanitation,2009,4.88197,28823829.02993,Limited service
sdg,Latin America and the Caribbean,rural,Sanitation,2009,4.61012,5905428.92357,Limited service
sdg,Latin America and the Caribbean,urban,Sanitation,2009,4.9573,22918400.13384,Limited service
sdg,Latin America and the Caribbean,total,Sanitation,2009,5.59508,33034124.83257,Open defecation
sdg,Latin America and the Caribbean,rural,Sanitation,2009,18.07452,23152930.74738,Open defecation
sdg,Latin America and the Caribbean,urban,Sanitation,2009,2.13732,9881194.37246,Open defecation
sdg,Latin America and the Caribbean,total,Sanitation,2009,19.32,114067893.51188,Safely managed service
sdg,Latin America and the Caribbean,urban,Sanitation,2009,23.44267,108379352.57659,Safely managed service
sdg,Latin America and the Caribbean,total,Sanitation,2009,8.15783,48164934.78799,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2009,17.59574,22539624.61561,Unimproved
sdg,Latin America and the Caribbean,urban,Sanitation,2009,5.54281,25625309.73396,Unimproved
sdg,Latin America and the Caribbean,total,Drinking water,2009,21.21311,125245086.50841,Basic service
sdg,Latin America and the Caribbean,rural,Drinking water,2009,41.7842,53524325.30755,Basic service
sdg,Latin America and the Caribbean,urban,Drinking water,2009,15.51334,71720761.75673,Basic service
sdg,Latin America and the Caribbean,total,Drinking water,2009,0.61367,3623207.71626,Limited service
sdg,Latin America and the Caribbean,rural,Drinking water,2009,1.80074,2306692.19988,Limited service
sdg,Latin America and the Caribbean,urban,Drinking water,2009,0.28476,1316515.54421,Limited service
sdg,Latin America and the Caribbean,total,Drinking water,2009,72.8467,430096875.45998,Safely managed service
sdg,Latin America and the Caribbean,rural,Drinking water,2009,38.62934,49483046.6333,Safely managed service
sdg,Latin America and the Caribbean,urban,Drinking water,2009,82.32753,380613828.64173,Safely managed service
sdg,Latin America and the Caribbean,total,Drinking water,2009,1.86121,10988841.37928,Surface water
sdg,Latin America and the Caribbean,rural,Drinking water,2009,7.5121,9622781.50258,Surface water
sdg,Latin America and the Caribbean,urban,Drinking water,2009,0.29548,1366060.00256,Surface water
sdg,Latin America and the Caribbean,total,Drinking water,2009,3.46531,20459646.96607,Unimproved
sdg,Latin America and the Caribbean,rural,Drinking water,2009,10.27362,13160200.701,Unimproved
sdg,Latin America and the Caribbean,urban,Drinking water,2009,1.57888,7299445.74171,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2010,61.0173,78089933.11636,At least basic
sdg,Latin America and the Caribbean,total,Sanitation,2010,61.43789,367129225.82922,Basic service
sdg,Latin America and the Caribbean,urban,Sanitation,2010,62.8603,295180375.3205,Basic service
sdg,Latin America and the Caribbean,total,Sanitation,2010,4.84202,28934065.31362,Limited service
sdg,Latin America and the Caribbean,rural,Sanitation,2010,4.76562,6099035.19982,Limited service
